Although court jaane mein inka fayda hai. Chaar hearings mein baat saaf ho jayegi ki ye kya deserve karti hain aur inko is company se kya milna chahiye. | STD
Ab chalogi? Ya aur drama karna hai | STD
Chale jao, meri zindagi hai, kya samajhte ho apne aap ko | STD
Aati hoon. | STD
So tum yahan reh jao, main doosra room le raha hoon. | STD
Kya zaroorat hai? Itni badi jagah hai. | STD
Hmm. Theek hai. Vaise bhi mujhe karate aata hai, to koi problem nahin hai. | STD
Ghabrao mat, main tumhaara rape nahin karoongi. | STD
Tum kar hi nahin sakti. | STD
Mujhe karna hi nahin hai rape. | STD
Karna ho bhi to nahin kar sakti | STD
By god Kya raat guzri thi. Vo hotel yaad hai? | DEL
Hotel Decent. | STD
Decent Haan. | STD
By the way, main aapko bata doon ki us raat Hotel Decent mein sab log aapko call girl samajh rahe the. | STD
Kya? Call girl? | STD
Main us se kharaab word use karne waala tha. | STD
Kya bakwaas kar rahe ho. Really? | STD
Yaad hai main keh raha tha mujhe baat karne do? Magar tum to tum ho | STD
Oh teri ki Oh god Kitni gaddhi thi main. Kitni badi bewakoof thi. Tab hi to ye sab ho raha hai mere saath. Tab hi to is haalat mein hoon. | DEL
Ye to hona hi tha mere saath. Bahut achcha hua, yehi deserve karti hoon main Din raat sochti rehti hoon par kuch samajh nahin aata, ki kya karoon, kya karoon main, us se kya kahoon ki vo maan jaaye. Ghar bhi nahin ja sakti. Pata nahin kya soch rahi thi main Kya | STD
Main bataata hoon. Main batata hoon tumko kya karna hai. | STD
Anshuman ko apne dimagh se nikaal dena hai. Samjhi? | STD
Tum jitna bhi ro lo, tadap lo, vo vaapas nahin aayega Geet. Usko aana hota to bahut pehle aa jaata. Vo soch bhi nahin raha hai tumhaare baare mein. Vo apni zindagi mein khush hai. | STD
Geet looks at him. | STD
Tum us se mile the? | STD
Haan. | STD
Kya keh raha tha? | STD
Geet, Anshuman waala chapter khatam ho chuka hai. Yehi sach hai, aur jitni jaldi tum isko maan logi, utna achcha hai. Usko apne dimagh se nikaal do, isi waqt. Jaise usney tumko apni zindagi se nikal diya tum bhi usko nikal phenko Photograph. Uski photograph. Uski photo jalao aur apni zindagi se usey flush kar do. Photo nikalo. | STD
Uski photo nahin hai. | STD
Shit. Okay. Hum usko phone karenge Aur tum usko gaaliyaan dogi. Better hai. Jitni gaaliyaan jaanti ho, suna do saale ko. | STD
Aditya, please. | STD
Kyon? Bachchon jaisi baat hai? | STD
Haan | STD
Great. Bachchon waali baat karo, do gaaliyaan saale ko. Saari bhadaas nikaal do. You’ll feel great. | STD
Aditya Suno | STD
Ring ho raha hai. Taiyyar ho jao. Jitni bhi gaaliyaan aati hain. Gandi waali bhi. | STD
Hello Anshuman? Ek second. | STD
Come on, go for it. | STD
Hello. Kaun hai? | STD
Hello | STD
Haan? | STD
Hello Anshuman? | STD
Geet? | STD
Haan | STD
Aur ye Aditya Kashyap ki awaaz thi? | STD
Haan | STD
Gaali, gaali come on. | STD
Hello? Geet? Hello? | STD
Haan Anshuman main kehna chahti thi ki | STD
Haan | STD
Bolo, bolo Socho mat Come on. | STD
Kutte | STD
Yes. | STD
Kya? | STD
Kutte. Ullu ke patthe. | STD
Aur moti, aur moti. | DEL
Fantastic, suna do sale ko | STD
Saale suar ki aulaad | DEL
Hello, Geet, suno | STD
Tujhe kya laga, ki tu mujhe chhod dega to main zindagi bhar tadapti rahoongi. Tadpega tu kameene. Keede padenge tere oopar, kutte ki maut marega aur hamesha hamesha ke liye narak ki aag mein jalega teri ma ki choot | DEL
Better lag raha hai? Haan? | STD
Haan Bahut achcha lag raha hai. | STD
Haan to theek hai na yaar. Ho jaata hai kabhi kabhi, aage nahin hoga, aisi koi tension ki baat nahin hai. Mujhe bahut bhook lag rahi hai. Kya order kiya hai? | STD
Aur kal tum mujhe Shimla ghumaogi, samjhi? | STD
Embarace mat ho, bhool ja. Ki hoya tha itthe? Kuch bhi nahin. | DEL
Aa ja, rotti-shotti kha le. Kal khaasi maint kaarni hai. | DEL
Aa ki order kitta? Ae koi khaanh di cheez ae? Kuch pneer-shneer de tikke mngaa, koi kukkdi- shukkdi di tang manga. Tera dmaag khraab ae? | DEL
Pata hai? Mujhe darawne sapne aate hain, kayee maheenon se, ki main na train ke peeche bhaag rahi hoon, aur train chhoot gayee. | DEL
Aaj pakad liya na? | STD
Haan. | STD
Main tujhein bahut achchi lagti hoon na? | STD
Bahut. Bahut zyada achchi lagti hai. Magar vo mera maamla hai. Mujhe apni feelings par poora haq hai. Hai ki nahin? | STD
Aur tension mat le. Tujhpar koi pressure nahin hai, theek hai? Theek hai? | DEL
Sun, kuch der mein hum niklenge yahan se. Bhatinda ke liye. | DEL
Nahin Aditya. Nahin nahin. O god, bilkul nahin. | STD
Main apni shakal kaise dikhaoongi unko? | STD
Kuch nahin hoga yaar. Don’t worry. | STD
Tum vahan rahoge na mere saath? | STD
Rahoonga na. | STD
Tab theek hai. | STD
Great. Main unko keh deta hoon. | STD
Shaam ko? Is shaam, aaj? Achcha achcha. Tu usko la raha hai? Geet ko la raha hai? Kitne baje? Achcha, shaam ko. Haan, theek hai puttar, theek hai. Hum intezar kar rahe hain. Theek hai. Okay. | DEL
Aao ji, aao ji | DEL
Aur ye Arjan Singhji hain. Patiale mein rehte hain. Mujhse ek saal chhote hain par hote chacha hain | STD
To ye kya bolega mujhe, dadaji? | DEL
Kya baat hai? Itni tension mein kyon hai? | STD
Bachchon, tere ma-baap bade shaitaan hain. Inhone baar-baar jhooth bola ki inke beech kuch nahin hai. Magar maine pehli nazar mein pakad liya tha ki ye premi hain, hai ki nahin? | STD
Haanji dadaji. | DEL
Aur dekho, vohi sach nikla ki nahin? | STD
Haanji, dadaji. | DEL
Arey bachche, hamaari umar mein waqt nahin lagta. Ek jhalak kaafi hoti hai ye pehchaanne ke liye ki | HUM
